Date,Sales,Clicks,Views,Click-Through Rate,Product Price,Competitor Price,Daily Cost,Profit,Weekday,Promotion Intensity,inventory
2017/5/7,160,20205,195852,10.32%,98.78,107.36,15455.82,348.98,0,0.09,1387
2017/5/8,194,16858,100215,16.82%,97.84,106.91,18607.25,373.71,1,0.08,1227
2017/5/9,190,17049,64642,26.37%,99.65,111.33,18552.79,380.71,2,0.05,3414
2017/5/10,176,12836,58175,22.06%,97.31,107.58,16773.15,353.41,3,0.06,3224
2017/5/11,202,14498,86583,16.74%,93.6,105.32,18552.88,354.32,4,0.08,3048
2017/5/12,223,17835,63446,28.11%,100.3,101.15,21950.71,416.19,5,0.05,2846
2017/5/13,197,16192,63616,25.45%,101.21,112.56,19541.92,396.45,6,0.06,2623
2017/5/14,181,18180,118839,15.30%,94.66,106.74,16791.1,342.36,0,0.08,2426
2017/5/15,209,13640,59548,22.91%,97.35,101.53,19962.77,383.38,1,0.08,2245
2017/5/16,235,17470,79717,21.92%,100.6,110.26,23210.37,430.63,2,0.08,2036
2017/5/17,177,16694,92622,18.02%,103.46,108.34,17921.5,390.92,3,0.06,1801
2017/5/18,215,19058,109913,17.34%,99.37,113.65,20962.48,402.07,4,0.09,1624
2017/5/19,199,17436,103347,16.87%,97.86,98.35,19095.75,378.39,5,0.06,1409
2017/5/20,185,17852,79899,22.34%,98.94,107.54,17932.16,371.74,6,0.07,1210
2017/5/21,203,27823,147616,18.85%,102.04,104.59,20304.94,409.18,0,0.09,3406
2017/5/22,197,13615,51112,26.64%,97.98,108.45,18925.53,376.53,1,0.08,3203
2017/5/23,211,14916,63765,23.39%,97.67,100.25,20221.78,386.59,2,0.09,3006
2017/5/24,214,14311,125550,11.40%,98.29,101.76,20638.29,395.77,3,0.08,2795
2017/5/25,216,17069,74852,22.80%,97.33,104.55,20634.54,388.74,4,0.08,2581
2017/5/26,182,18282,118537,15.42%,99.48,113.13,17732.62,372.74,5,0.05,2365
2017/5/27,198,17697,80970,21.86%,102.47,105.72,19883.43,405.63,6,0.07,2183
2017/5/28,185,15192,64365,23.60%,99.86,102.02,18096.03,378.07,0,0.06,1985
2017/5/29,195,17240,117948,14.62%,98.7,109.94,18865.94,380.56,1,0.06,1800
2017/5/30,190,19139,100009,19.14%,98.61,106.01,18362.59,373.31,2,0.1,1605
2017/5/31,196,16283,117937,13.81%,96.06,109.2,18462.54,365.22,3,0.07,1415
2017/6/1,207,14110,127729,11.05%,100.95,103.17,20491.92,404.73,4,0.09,1219
2017/6/2,140,13517,76934,17.57%,99.02,108.61,13531.89,330.91,5,0.08,3393
2017/6/3,147,12051,69824,17.26%,98.81,102.26,14188.83,336.24,6,0.09,3253
2017/6/4,134,9996,33420,29.91%,105.55,108.03,13789.78,353.92,0,0.08,3106
2017/6/5,159,13352,70544,18.93%,99.76,109.99,15509.79,352.05,1,0.08,2972
2017/6/6,124,11429,68554,16.67%,97.65,106.35,11797.39,311.21,2,0.07,2813
2017/6/7,129,13081,60533,21.61%,98.3,109.43,12361.37,319.33,3,0.06,2689
2017/6/8,139,12450,105729,11.78%,101.44,106.15,13758.82,341.34,4,0.09,2560
2017/6/9,139,9690,33147,29.23%,99.37,106.05,13479.17,333.26,5,0.06,2421
2017/6/10,154,15451,68068,22.70%,96.27,102.13,14496.51,329.07,6,0.05,2282
2017/6/11,132,10567,42105,25.10%,100.98,115.89,12999.14,330.22,0,0.08,2128
2017/6/12,131,13165,98176,13.41%,97.8,102.09,12493.89,317.91,1,0.06,1996
2017/6/13,147,11795,64844,18.19%,102.89,107.44,14770.17,354.66,2,0.1,1865
2017/6/14,155,12340,66869,18.45%,101.3,106.69,15345.08,356.42,3,0.1,1718
2017/6/15,153,13425,50782,26.44%,98.24,106.56,14692.34,338.38,4,0.1,1563
2017/6/16,197,13233,132003,10.02%,101.7,105.55,19635.04,399.86,5,0.07,1410
2017/6/17,183,13326,83198,16.02%,99.28,112.91,17797.03,371.21,6,0.05,1213
2017/6/18,155,15846,53489,29.62%,100.85,104.87,15277.74,354.01,0,0.1,3411
2017/6/19,131,14541,74577,19.50%,100.12,113.57,12789.42,326.3,1,0.07,3256
2017/6/20,151,12474,70672,17.65%,97.46,98.97,14382.36,334.1,2,0.1,3125
2017/6/21,146,16138,130181,12.40%,97.87,107.51,13959.72,329.3,3,0.1,2974
2017/6/22,109,16048,54430,29.48%,101.22,114.99,10721.83,311.15,4,0.09,2828
2017/6/23,162,11890,114321,10.40%,98.49,100.98,15606.96,348.42,5,0.06,2719
2017/6/24,138,11344,45846,24.74%,98.36,112.65,13248.01,325.67,6,0.07,2557
2017/6/25,125,8888,35030,25.37%,97.27,103.88,11849.53,309.22,0,0.09,2419
2017/6/26,147,10638,71524,14.87%,100.03,114.22,14360.98,343.43,1,0.07,2294
2017/6/27,113,11898,50778,23.43%,103.32,113.81,11355.04,320.12,2,0.06,2147
2017/6/28,143,11338,95610,11.86%,97.06,101.45,13553.89,325.69,3,0.08,2034
2017/6/29,129,9411,62155,15.14%,99.26,102.06,12483.5,321.04,4,0.1,1891
2017/6/30,134,12301,47755,25.76%,102.04,106.69,13334.23,339.13,5,0.08,1762
2017/7/1,146,13323,48813,27.29%,99.07,100.45,14126.93,337.29,6,0.08,1628
2017/7/2,85,5889,26563,22.17%,100.14,102.3,8228.97,282.93,0,0.05,1482
2017/7/3,57,4112,20420,20.14%,97.12,98.64,5285.32,250.52,1,0.08,1397
2017/7/4,78,6796,51539,13.19%,100.11,106.46,7531.72,276.86,2,0.1,1340
2017/7/5,52,7483,66443,11.26%,98.89,110.69,4892.18,250.1,3,0.06,1262
2017/7/6,75,7972,64535,12.35%,101.25,103.4,7317.68,276.07,4,0.08,1210
2017/7/7,49,8619,59248,14.55%,101.67,103.66,4732.3,249.53,5,0.09,3516
2017/7/8,73,11517,68417,16.83%,104.49,114.57,7347.76,280.01,6,0.09,3467
2017/7/9,67,6981,39623,17.62%,100.48,103.45,6464.68,267.48,0,0.08,3394
2017/7/10,75,7991,47210,16.93%,99.99,101.45,7226.22,273.03,1,0.09,3327
2017/7/11,70,6658,45043,14.78%,99.74,102.24,6713.01,268.79,2,0.07,3252
2017/7/12,103,9027,44700,20.19%,98.66,112.33,9864.95,297.03,3,0.06,3182
2017/7/13,106,14007,52845,26.51%,100.06,112.39,10304.18,302.18,4,0.09,3079
2017/7/14,62,8819,56553,15.59%,98.81,104.06,5868.69,257.53,5,0.09,2973
2017/7/15,85,5983,20739,28.85%,99.75,109.56,8196.03,282.72,6,0.09,2911
2017/7/16,93,9904,36058,27.47%,102.07,110.3,9195.59,296.92,0,0.1,2826
2017/7/17,65,9550,72155,13.24%,97.44,107.34,6074.21,259.39,1,0.08,2733
2017/7/18,63,5535,21515,25.73%,101.75,112.17,6146.52,263.73,2,0.08,2668
2017/7/19,75,6489,30192,21.49%,102.13,111.76,7383.45,276.3,3,0.09,2605
2017/7/20,65,9431,44211,21.33%,99.28,103.24,6190.33,262.87,4,0.08,2530
2017/7/21,70,10188,57168,17.82%,95.29,95.85,6412.09,258.21,5,0.09,2465
2017/7/22,97,6095,30439,20.02%,98.34,105.06,9251.47,287.51,6,0.09,2395
2017/7/23,41,6221,34669,17.94%,102.17,115.82,3947.44,241.53,0,0.09,2298
2017/7/24,68,4694,22573,20.79%,99.55,108.05,6503.95,265.45,1,0.07,2257
2017/7/25,46,9395,41646,22.56%,97.62,109.81,4247.55,242.97,2,0.07,2189
2017/7/26,58,7732,32921,23.49%,98.63,113.3,5464.85,255.69,3,0.05,2143
2017/7/27,83,8474,41037,20.65%,101.35,103.84,8128.21,283.84,4,0.08,2085
2017/7/28,52,7451,30501,24.43%,100.78,111.24,4987.92,252.64,5,0.05,2002
2017/7/29,78,7194,56091,12.83%,99.24,109.28,7465.33,275.39,6,0.07,1950
2017/7/30,46,7434,52206,14.24%,99.01,113.56,4311.24,243.22,0,0.08,1872
2017/7/31,48,8026,30430,26.38%,98.98,113.61,4503.99,247.05,1,0.06,1826
2017/8/1,82,8491,51615,16.45%,97.95,108.04,7758.67,273.23,2,0.08,1778
2017/8/2,35,6254,59801,10.46%,103.05,106.82,3368.05,238.7,3,0.05,1696
2017/8/3,54,5260,40226,13.08%,99.2,111.08,5103.79,253.01,4,0.05,1661
2017/8/4,31,6368,44001,14.47%,102.31,103.95,2939.17,232.44,5,0.09,1607
2017/8/5,21,3971,13624,29.15%,102.95,115.01,1938.62,223.33,6,0.07,1576
2017/8/6,17,5374,25040,21.46%,101.93,115.85,1516,216.81,0,0.06,1555
2017/8/7,34,2664,9296,28.66%,99.1,104.79,3137.11,232.29,1,0.08,1538
2017/8/8,34,3755,17462,21.50%,100.8,110.34,3192.29,234.91,2,0.09,1504
2017/8/9,6,5307,27094,19.59%,99.97,106.42,393.79,206.03,3,0.06,1470
2017/8/10,21,5925,36406,16.27%,98.25,104.7,1842.77,220.48,4,0.08,1464
2017/8/11,12,6938,31354,22.13%,100.73,105.42,997.21,211.55,5,0.05,1443
2017/8/12,36,4081,31922,12.78%,97.76,108.94,3285.92,233.44,6,0.05,1431
2017/8/13,22,631,2256,27.97%,102.52,116.92,2031.94,223.5,0,0.08,1395
2017/8/14,66,3981,14973,26.59%,99.25,113.26,6286.49,264.01,1,0.08,1373
2017/8/15,35,4348,26592,16.35%,100.62,103.26,3286.39,235.31,2,0.08,1307
2017/8/16,26,6180,21269,29.06%,100.81,114.04,2395.82,225.24,3,0.09,1272
2017/8/17,19,2440,9206,26.50%,99.76,110.79,1677.76,217.68,4,0.1,1246
2017/8/18,31,4754,20380,23.33%,101.49,105.34,2913.3,232.89,5,0.08,1227
2017/8/19,26,5458,43891,12.44%,99.4,100.4,2358.2,226.2,6,0.07,1196
2017/8/20,21,5520,28214,19.56%,102.13,106.24,1923.49,221.24,0,0.09,3551
2017/8/21,38,5839,29017,20.12%,97.73,111.1,3480.43,233.31,1,0.06,3530
2017/8/22,41,6833,46638,14.65%,100.71,110.28,3886.65,242.46,2,0.07,3492
2017/8/23,25,606,5224,11.60%,104.38,115.67,2380.78,228.72,3,0.05,3451
2017/8/24,24,4612,18061,25.54%,98.53,102.33,2141.24,223.48,4,0.05,3426
2017/8/25,48,2165,17402,12.44%,99.22,109.93,4518.27,244.29,5,0.1,3402
2017/8/26,56,5950,27186,21.89%,101.64,102.07,5433.11,258.73,6,0.09,3354
2017/8/27,36,3439,11970,28.73%,101.01,106.7,3398.94,237.42,0,0.08,3298
2017/8/28,60,5210,18930,27.52%,101.39,110.92,5823.05,260.35,1,0.07,3262
2017/8/29,34,3119,20051,15.56%,101.71,103.94,3221.24,236.9,2,0.06,3202
2017/8/30,11,3869,14314,27.03%,102.04,114.64,910.19,212.25,3,0.06,3168
2017/8/31,31,3445,34427,10.01%,103.03,106.66,2960.01,233.92,4,0.06,3157
2017/9/1,35,4798,46340,10.35%,101.67,111.62,3321.67,236.78,5,0.08,3126
2017/9/2,42,1451,6580,22.05%,100.41,106.51,3975.33,241.89,6,0.09,3091
2017/9/3,10,0,665,0.00%,102.28,111.42,811.81,210.99,0,0.08,3049
2017/9/4,47,1886,10637,17.73%,104.77,106.46,4669.83,254.36,1,0.06,3039
2017/9/5,11,0,951,0.00%,100.75,101.01,897.09,211.16,2,0.1,2992
2017/9/6,4,3071,22196,13.84%,99.11,112.63,193.04,203.4,3,0.09,2981
2017/9/7,59,3393,23835,14.24%,103.32,107.5,5833.01,262.87,4,0.08,2977
2017/9/8,9,3038,15427,19.69%,100.91,113.32,697.43,210.76,5,0.08,2918
2017/9/9,28,2792,11130,25.09%,96.85,111.37,2485.76,226.04,6,0.07,2909
2017/9/10,55,3427,15305,22.39%,102.93,106.19,5401.47,259.68,0,0.06,2881
2017/9/11,37,2820,17683,15.95%,100.21,104.2,3470.69,237.08,1,0.07,2826
2017/9/12,33,2281,12258,18.61%,101.14,111.2,3103.77,233.85,2,0.09,2789
2017/9/13,25,3323,24773,13.41%,102.04,116.82,2324.89,226.11,3,0.05,2756
2017/9/14,64,1573,13687,11.49%,101.8,115.78,6247.66,267.54,4,0.06,2731
2017/9/15,53,4468,17416,25.65%,102.88,110.64,5194.31,258.33,5,0.05,2667
2017/9/16,60,5245,34263,15.31%,100.64,112.64,5778.14,260.26,6,0.05,2614
2017/9/17,35,1486,10962,13.56%,102.58,104.67,3353.76,236.54,0,0.09,2554
2017/9/18,67,2920,12252,23.83%,101.09,115.91,6504.69,268.34,1,0.09,2519
2017/9/19,38,3614,16162,22.36%,103.13,118.05,3678.23,240.71,2,0.07,2452
2017/9/20,21,1900,8383,22.66%,102.93,105.46,1937.58,223.95,3,0.05,2414
2017/9/21,32,5231,35883,14.58%,99.88,104.37,2965.93,230.23,4,0.07,2393
2017/9/22,38,2788,19026,14.65%,103.97,105.53,3709.94,240.92,5,0.07,2361
2017/9/23,53,3090,21434,14.42%,100.77,104.88,5086.99,253.82,6,0.06,2323
2017/9/24,13,2225,16511,13.48%,103.51,116.18,1129.97,215.66,0,0.07,2270
2017/9/25,53,5206,22522,23.12%,102.68,108.51,5185.44,256.6,1,0.07,2257
2017/9/26,18,5263,19521,26.96%,105.67,107.07,1679.92,222.14,2,0.08,2204
2017/9/27,56,1532,6256,24.49%,101.6,106.82,5432.73,256.87,3,0.08,2186
2017/9/28,42,2702,10455,25.84%,101.4,116.33,4016.57,242.23,4,0.05,2130
2017/9/29,34,3251,17965,18.10%,102.11,111.75,3236.49,235.25,5,0.07,2088
2017/9/30,21,377,1633,23.09%,101.59,107.93,1912.44,220.95,6,0.08,2054
2017/10/1,19,0,2224,0.00%,103.85,106.44,1751.48,221.67,0,0.08,2033
2017/10/2,46,1841,8976,20.51%,99.07,113.73,4312.64,244.58,1,0.09,2014
2017/10/3,72,3700,18846,19.63%,100.25,112.59,6948.26,269.74,2,0.08,1968
2017/10/4,62,4972,36726,13.54%,100.27,104.5,5955.25,261.49,3,0.06,1896
2017/10/5,60,2570,14485,17.74%,104.36,105.46,5995.09,266.51,4,0.05,1834
2017/10/6,41,5653,19309,29.28%,105.93,106.83,4094.47,248.66,5,0.08,1774
2017/10/7,72,4470,29856,14.97%,102.35,104.2,7092.23,276.97,6,0.05,1733
2017/10/8,35,2808,22151,12.68%,102.28,111.19,3344.45,235.35,0,0.08,1661
2017/10/9,43,6231,33916,18.37%,102.81,117.13,4173.99,246.84,1,0.1,1626
2017/10/10,41,2626,10175,25.81%,105.05,112.88,4061.84,245.21,2,0.08,1583
2017/10/11,77,5206,24054,21.64%,100.92,113.68,7495.28,275.56,3,0.07,1542
2017/10/12,46,3118,13200,23.62%,103.31,110.22,4503.38,248.88,4,0.08,1465
2017/10/13,78,4504,32652,13.79%,104.84,115.98,7890.16,287.36,5,0.07,1419
2017/10/14,64,4997,22329,22.38%,103.94,115.35,6382.1,270.06,6,0.08,1341
2017/10/15,68,1500,9107,16.47%,103.37,106.07,6757.11,272.05,0,0.1,1277
2017/10/16,31,5758,21576,26.69%,105.05,110.74,3020.24,236.31,1,0.07,1209
2017/10/17,45,5090,22536,22.59%,97.7,107.04,4155.92,240.58,2,0.1,3559
2017/10/18,53,0,5556,0.00%,104.52,105.63,5280.79,258.77,3,0.1,3514
2017/10/19,83,2119,18764,11.29%,101.91,107.44,8172.49,286.04,4,0.06,3461
2017/10/20,33,4872,44892,10.85%,99.61,107.6,3054.57,232.56,5,0.05,3378
2017/10/21,84,4545,26078,17.43%,104.35,119.94,8471.51,293.89,6,0.06,3345
2017/10/22,72,2995,19553,15.32%,106.13,113.68,7357.22,284.14,0,0.05,3261
2017/10/23,86,1795,7830,22.92%,103.17,115.8,8581.35,291.27,1,0.05,3189
2017/10/24,77,7003,35038,19.99%,105.4,112.23,7826.8,289,2,0.08,3103
2017/10/25,65,1071,6990,15.32%,106.78,119.54,6664.49,276.21,3,0.05,3026
2017/10/26,64,1537,11836,12.99%,106.24,115.73,6524.84,274.52,4,0.07,2961
2017/10/27,62,6359,50693,12.54%,106.95,121.17,6357.92,272.98,5,0.09,2897
2017/10/28,38,5358,19631,27.29%,105.21,111.7,3754.28,243.7,6,0.05,2835
2017/10/29,47,3962,26645,14.87%,103.93,113.35,4633.88,250.83,0,0.09,2797
2017/10/30,68,4717,20478,23.03%,100.63,110.14,6573.65,269.19,1,0.06,2750
2017/10/31,68,774,2952,26.22%,103.4,109.87,6758.54,272.66,2,0.06,2682
2017/11/1,56,2171,9743,22.28%,102.27,104.48,5467.03,260.09,3,0.08,2614
2017/11/2,63,5956,21904,27.19%,108.35,109.87,6549.18,276.87,4,0.08,2558
2017/11/3,101,7989,44761,17.85%,103.72,103.98,10167.57,308.15,5,0.09,2495
2017/11/4,116,8487,29140,29.12%,104.37,118.05,11777.93,328.99,6,0.09,2394
2017/11/5,115,10336,81624,12.66%,105.29,109.02,11776.8,331.55,0,0.09,2278
2017/11/6,103,8098,67242,12.04%,104.33,107.64,10432.66,313.33,1,0.06,2163
2017/11/7,84,9521,41085,23.17%,107.69,119.58,8742.84,303.12,2,0.06,2060
2017/11/8,75,8886,30793,28.86%,103.11,108.06,7454.24,279.01,3,0.09,1976
2017/11/9,117,11103,42414,26.18%,104.81,112.77,11930.41,332.36,4,0.09,1901
2017/11/10,124,9226,80028,11.53%,102.99,105.5,12438,332.76,5,0.1,1784
2017/11/11,136,10222,65578,15.59%,101.89,116.56,13518.83,338.21,6,0.07,1660
2017/11/12,112,8561,29926,28.61%,103.37,116.57,11257.46,319.98,0,0.07,1524
2017/11/13,118,10172,67537,15.06%,104.58,118.13,12010.22,330.22,1,0.09,1412
2017/11/14,122,3972,15501,25.62%,103.85,110.19,12336.04,333.66,2,0.07,1294
2017/11/15,96,5938,22405,26.50%,103.38,115.2,9621.86,302.62,3,0.1,3553
2017/11/16,85,6027,30272,19.91%,102.01,104.21,8383.36,287.49,4,0.09,3457
2017/11/17,83,11183,63084,17.73%,104.72,104.86,8398.96,292.8,5,0.07,3372
2017/11/18,141,5067,26664,19.00%,101.93,102.24,14027.88,344.25,6,0.09,3289
2017/11/19,84,6095,41920,14.54%,106.52,115.89,8649.03,298.65,0,0.09,3148
